"x","y","pch","col","bg","cex","x.orig","y.orig"
1.08755524278677,53.9895152037515,1,"black",NA,0.6,NA,53.83
1.10944405348346,53.9895152037515,1,"black",NA,0.6,NA,53.76
1.13133286418015,53.9895152037515,1,"black",NA,0.6,NA,53.74
1.15322167487685,53.9895152037515,1,"black",NA,0.6,NA,53.7
1.17511048557354,53.9895152037515,1,"black",NA,0.6,NA,53.69
1.19699929627023,53.9895152037515,1,"black",NA,0.6,NA,53.68
1.21888810696692,53.9895152037515,1,"black",NA,0.6,NA,53.67
1.24077691766362,53.9895152037515,1,"black",NA,0.6,NA,53.63
1.26266572836031,53.9895152037515,1,"black",NA,0.6,NA,53.45
0.715445460942998,52.8688741833529,1,"black",NA,0.6,NA,53.41
0.73733427163969,52.8688741833529,1,"black",NA,0.6,NA,53.33
0.759223082336383,52.8688741833529,1,"black",NA,0.6,NA,53.28
0.781111893033075,52.8688741833529,1,"black",NA,0.6,NA,53.14
0.803000703729768,52.8688741833529,1,"black",NA,0.6,NA,53.14
0.82488951442646,52.8688741833529,1,"black",NA,0.6,NA,53.13
0.846778325123153,52.8688741833529,1,"black",NA,0.6,NA,53.1
0.868667135819845,52.8688741833529,1,"black",NA,0.6,NA,53.09
0.890555946516538,52.8688741833529,1,"black",NA,0.6,NA,53.08
0.91244475721323,52.8688741833529,1,"black",NA,0.6,NA,53.07
0.934333567909923,52.8688741833529,1,"black",NA,0.6,NA,53.03
0.956222378606615,52.8688741833529,1,"black",NA,0.6,NA,52.96
0.978111189303308,52.8688741833529,1,"black",NA,0.6,NA,52.87
1,52.8688741833529,1,"black",NA,0.6,NA,52.75
1.02188881069669,52.8688741833529,1,"black",NA,0.6,NA,52.71
1.04377762139338,52.8688741833529,1,"black",NA,0.6,NA,52.68
1.06566643209008,52.8688741833529,1,"black",NA,0.6,NA,52.64
1.08755524278677,52.8688741833529,1,"black",NA,0.6,NA,52.62
1.10944405348346,52.8688741833529,1,"black",NA,0.6,NA,52.6
1.13133286418015,52.8688741833529,1,"black",NA,0.6,NA,52.57
1.15322167487685,52.8688741833529,1,"black",NA,0.6,NA,52.55
1.17511048557354,52.8688741833529,1,"black",NA,0.6,NA,52.55
1.19699929627023,52.8688741833529,1,"black",NA,0.6,NA,52.44
1.21888810696692,52.8688741833529,1,"black",NA,0.6,NA,52.38
1.24077691766362,52.8688741833529,1,"black",NA,0.6,NA,52.37
1.26266572836031,52.8688741833529,1,"black",NA,0.6,NA,52.36
1.284554539057,52.8688741833529,1,"black",NA,0.6,NA,52.32
0.715445460942998,51.7482331629543,1,"black",NA,0.6,NA,52.27
0.73733427163969,51.7482331629543,1,"black",NA,0.6,NA,52.27
0.759223082336383,51.7482331629543,1,"black",NA,0.6,NA,52.21
0.781111893033075,51.7482331629543,1,"black",NA,0.6,NA,52.2
0.803000703729768,51.7482331629543,1,"black",NA,0.6,NA,52.16
0.82488951442646,51.7482331629543,1,"black",NA,0.6,NA,52.07
0.846778325123153,51.7482331629543,1,"black",NA,0.6,NA,52.03
0.868667135819845,51.7482331629543,1,"black",NA,0.6,NA,52
0.890555946516538,51.7482331629543,1,"black",NA,0.6,NA,51.96
0.91244475721323,51.7482331629543,1,"black",NA,0.6,NA,51.95
0.934333567909923,51.7482331629543,1,"black",NA,0.6,NA,51.93
0.956222378606615,51.7482331629543,1,"black",NA,0.6,NA,51.9
0.978111189303308,51.7482331629543,1,"black",NA,0.6,NA,51.89
1,51.7482331629543,1,"black",NA,0.6,NA,51.77
1.02188881069669,51.7482331629543,1,"black",NA,0.6,NA,51.65
1.04377762139338,51.7482331629543,1,"black",NA,0.6,NA,51.59
1.06566643209008,51.7482331629543,1,"black",NA,0.6,NA,51.57
1.08755524278677,51.7482331629543,1,"black",NA,0.6,NA,51.57
1.10944405348346,51.7482331629543,1,"black",NA,0.6,NA,51.56
1.13133286418015,51.7482331629543,1,"black",NA,0.6,NA,51.46
1.15322167487685,51.7482331629543,1,"black",NA,0.6,NA,51.41
1.17511048557354,51.7482331629543,1,"black",NA,0.6,NA,51.39
1.19699929627023,51.7482331629543,1,"black",NA,0.6,NA,51.33
1.21888810696692,51.7482331629543,1,"black",NA,0.6,NA,51.29
